  936,    ,BN01, 4254.64, 7042.24,2007-05-13:10:44,                ,     ,     ,   20,   8,    1,    1,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-05-20:10:56,                ,     ,     ,   20,   8,    2,    6,    5,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-05-31:06:21,                ,     ,     ,   20,   8,    1,    1,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-06-07:09:11,                ,     ,     ,   20,   8,    2,    1,    0,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-06-16:08:24,                ,     ,     ,   20,   8,    3,    1,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-06-29:09:02,                ,     ,     ,   20,   8,    6,    1,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-07-05:09:37,                ,     ,     ,   20,   8,    2,    2,    0,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-07-12:10:18,                ,     ,     ,   20,   8,    9,    1,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-07-16:08:26,                ,     ,     ,   20,   8,    1,    1,    0,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-07-21:07:34,                ,     ,     ,   20,   8,    8,    1,    0,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-07-26:05:55,                ,     ,     ,   20,   8,    5,    1,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-07-26:08:17,                ,     ,     ,   20,   8,    2,    3,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-02:07:04,                ,     ,     ,   20,   8,    5,    0,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-06:05:58,                ,     ,     ,   20,   8,    1,    0,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-10:06:04,                ,     ,     ,   20,   8,    7,    5,    4,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-17:06:22,                ,     ,     ,   20,   8,    8,    2,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-21:07:34,                ,     ,     ,   20,   8,    9,    0,    4,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-25:06:22,                ,     ,     ,   20,   8,    7,    0,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-08-29:08:08,                ,     ,     ,   20,   8,    3,    0,    0,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-01:06:00,                ,     ,     ,   20,   8,    7,    1,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-05:07:51,                ,     ,     ,   20,   8,    8,    3,    4,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-08:06:58,                ,     ,     ,   20,   8,    2,    2,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-13:07:01,                ,     ,     ,   20,   8,   10,    0,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-18:07:16,                ,     ,     ,   20,   8,   12,    1,    5,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-23:06:38,                ,     ,     ,   20,   8,    9,    1,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-09-28:08:33,                ,     ,     ,   20,   8,    3,    2,    2,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-10-02:07:36,                ,     ,     ,   20,   8,    4,    0,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-10-06:07:35,                ,     ,     ,   20,   8,    3,    3,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-10-11:08:00,                ,     ,     ,   20,   8,    4,    1,    4,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-10-17:09:18,                ,     ,     ,   20,   8,    6,    2,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-10-21:08:09,                ,     ,     ,   20,   8,   11,    3,    3,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-10-30:08:31,                ,     ,     ,   20,   8,    1,    1,    1,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-11-05:09:21,                ,     ,     ,   20,   8,    4,    5,   15,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-11-13:07:59,                ,     ,     ,   20,   8,   11,    7,    7,   20.0,
  936,    ,BN01, 4254.64, 7042.24,2007-11-20:08:01,                ,     ,     ,   20,   8,   10,    4,    4,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2007-11-28:10:04,                ,     ,     ,   20,   8,    6,    4,    4,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2007-12-12:08:32,                ,     ,     ,   20,   8,    7,    1,    6,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2007-12-19:07:14,                ,     ,     ,   20,   8,    8,    4,    0,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2007-12-28:08:49,                ,     ,     ,   20,   8,    7,    2,    3,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-01-06:08:09,                ,     ,     ,   20,   8,   10,    2,    0,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-01-13:08:11,                ,     ,     ,   20,   8,    5,    1,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-01-23:10:20,                ,     ,     ,   20,   8,    4,    2,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-02-03:07:12,                ,     ,     ,   20,   8,    4,    0,    8,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-02-09:08:40,                ,     ,     ,   20,   8,    1,    0,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-02-22:06:35,                ,     ,     ,   20,   8,    2,    0,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-02-29:06:50,                ,     ,     ,   20,   8,    2,    0,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-03-07:06:22,                ,     ,     ,   20,   8,    0,    0,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-03-24:06:30,                ,     ,     ,   20,   8,    2,    0,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-04-03:07:00,                ,     ,     ,   20,   8,    4,    1,    3,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-04-11:06:34,                ,     ,     ,   20,   8,    1,    3,    6,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-04-18:06:30,                ,     ,     ,   20,   8,    3,    1,    3,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-04-22:06:06,                ,     ,     ,   20,   8,    0,    1,    4,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-05-15:09:32,                ,     ,     ,   20,   8,    5,    3,    4,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-05-22:10:42,                ,     ,     ,   20,   8,    1,    0,    3,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-06-08:10:24,                ,     ,     ,   20,   8,    0,    0,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-06-24:08:05,                ,     ,     ,   20,   8,    1,    2,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-07-03:06:34,                ,     ,     ,   20,   8,    3,    2,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-07-16:10:28,                ,     ,     ,   20,   8,    0,    4,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-08-02:06:18,                ,     ,     ,   20,   8,    1,    4,    0,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-08-15:06:18,                ,     ,     ,   20,   8,    9,    5,    0,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-08-20:07:46,                ,     ,     ,   20,   8,    3,    0,    0,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-08-23:08:08,                ,     ,     ,   20,   8,    2,    1,    0,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-08-26:08:56,                ,     ,     ,   20,   8,    5,    0,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-08-31:07:23,                ,     ,     ,   20,   8,   10,    1,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-09-04:08:11,                ,     ,     ,   20,   8,    7,    1,    4,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-09-08:09:14,                ,     ,     ,   20,   8,   10,    2,    1,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-09-13:07:13,                ,     ,     ,   20,   8,   10,    1,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-09-18:07:28,                ,     ,     ,   20,   8,    5,    1,    2,   20.0,
 6207,   6,BN01, 4254.64, 7042.24,2008-09-27:09:28,                ,     ,     ,   20,   8,    7,    2,    3,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-10-02:08:47,                ,     ,     ,   20,   8,   11,    5,    4,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-10-06:07:44,                ,     ,     ,   20,   8,    4,    4,    1,   20.0,
